county,unsure1,precinct,contest,choice,party,total_votes,unsure2
GUILFORD,H22   ,H22                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,H23   ,H23                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,H24   ,H24                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,H25   ,H25                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,H26   ,H26                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,H27   ,H27                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,H28   ,H28                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,H29   ,H29                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,JAM1  ,JAM1                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,JAM2  ,JAM2                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,JAM3  ,JAM3                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,JAM4  ,JAM4                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,JAM5  ,JAM5                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,JEF1  ,JEF1                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,JEF2  ,JEF2                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,JEF3  ,JEF3                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,JEF4  ,JEF4                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,MON1  ,MON1                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,MON2  ,MON2                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,MON3  ,MON3                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,NCGR  ,NCGR                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,NCLAY1,NCLAY1                                                      ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,NCLAY2,NCLAY2                                                      ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,NDRI  ,NDRI                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,NMAD  ,NMAD                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,NWASH ,NWASH                                                       ,SENATE DISTRICT 12,Virginia Foxx,REP,366,0.014097222
GUILFORD,OR1   ,OR1                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,OR2   ,OR2                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,PG1   ,PG1                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,343,0.014097222
GUILFORD,PG2   ,PG2                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,RC1   ,RC1                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,RC2   ,RC2                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SCLAY ,SCLAY                                                       ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SDRI  ,SDRI                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SF1   ,SF1                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SF2   ,SF2                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SF3   ,SF3                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SF4   ,SF4                                                         ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SMAD  ,SMAD                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,STOK  ,STOK                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SUM1  ,SUM1                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,503,0.014097222
GUILFORD,SUM2  ,SUM2                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SUM3  ,SUM3                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SUM4  ,SUM4                                                        ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD,SWASH ,SWASH                                                       ,SENATE DISTRICT 12,Virginia Foxx,REP,0,0.014097222
GUILFORD, ,absentee/provisional,SENATE DISTRICT 32,Wendell Sawyer,REP,5390,0.014097222
GUILFORD,CG1   ,CG1                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,CG2   ,CG2                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,CG3   ,CG3                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,FEN1  ,FEN1                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,FEN2  ,FEN2                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,FR1   ,FR1                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,FR2   ,FR2                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,FR3   ,FR3                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,FR4   ,FR4                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,FR5   ,FR5                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G01   ,G01                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,529,0.014097222
GUILFORD,G02   ,G02                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,417,0.014097222
GUILFORD,G03   ,G03                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,305,0.014097222
GUILFORD,G04   ,G04                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,94,0.014097222
GUILFORD,G05   ,G05                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,316,0.014097222
GUILFORD,G06   ,G06                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G07   ,G07                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G08   ,G08                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G09   ,G09                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G10   ,G10                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G11   ,G11                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G12   ,G12                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G13   ,G13                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G14   ,G14                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G15   ,G15                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,257,0.014097222
GUILFORD,G16   ,G16                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,85,0.014097222
GUILFORD,G17   ,G17                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,210,0.014097222
GUILFORD,G18   ,G18                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,148,0.014097222
GUILFORD,G19   ,G19                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,254,0.014097222
GUILFORD,G20   ,G20                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,139,0.014097222
GUILFORD,G21   ,G21                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,132,0.014097222
GUILFORD,G22   ,G22                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,128,0.014097222
GUILFORD,G23   ,G23                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,276,0.014097222
GUILFORD,G24   ,G24                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,250,0.014097222
GUILFORD,G25   ,G25                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,237,0.014097222
GUILFORD,G26   ,G26                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,350,0.014097222
GUILFORD,G27   ,G27                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,384,0.014097222
GUILFORD,G28   ,G28                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G29   ,G29                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G30   ,G30                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G31   ,G31                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,308,0.014097222
GUILFORD,G32   ,G32                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,235,0.014097222
GUILFORD,G33   ,G33                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,358,0.014097222
GUILFORD,G34   ,G34                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,131,0.014097222
GUILFORD,G35   ,G35                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,325,0.014097222
GUILFORD,G36   ,G36                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,273,0.014097222
GUILFORD,G37   ,G37                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,219,0.014097222
GUILFORD,G38   ,G38                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,193,0.014097222
GUILFORD,G39   ,G39                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,446,0.014097222
GUILFORD,G40A  ,G40A                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,741,0.014097222
GUILFORD,G40B  ,G40B                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G41   ,G41                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,363,0.014097222
GUILFORD,G42   ,G42                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,299,0.014097222
GUILFORD,G43   ,G43                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G44   ,G44                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G45   ,G45                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G46   ,G46                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,389,0.014097222
GUILFORD,G47   ,G47                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G48   ,G48                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G49   ,G49                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,362,0.014097222
GUILFORD,G50   ,G50                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,322,0.014097222
GUILFORD,G51   ,G51                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,285,0.014097222
GUILFORD,G52   ,G52                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,190,0.014097222
GUILFORD,G53   ,G53                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G54   ,G54                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,338,0.014097222
GUILFORD,G55   ,G55                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,380,0.014097222
GUILFORD,G56   ,G56                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,389,0.014097222
GUILFORD,G57   ,G57                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,118,0.014097222
GUILFORD,G58   ,G58                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,254,0.014097222
GUILFORD,G59   ,G59                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,343,0.014097222
GUILFORD,G60   ,G60                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G61   ,G61                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G62   ,G62                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,378,0.014097222
GUILFORD,G63   ,G63                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G64   ,G64                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G65   ,G65                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G66   ,G66                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G67   ,G67                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,231,0.014097222
GUILFORD,G68   ,G68                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,209,0.014097222
GUILFORD,G69   ,G69                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,464,0.014097222
GUILFORD,G70   ,G70                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,112,0.014097222
GUILFORD,G71   ,G71                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G72   ,G72                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,564,0.014097222
GUILFORD,G73   ,G73                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G74   ,G74                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,G75   ,G75                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,352,0.014097222
GUILFORD,GIB   ,GIB                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,GR    ,GR                                                          ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H01   ,H01                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H02   ,H02                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H03   ,H03                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H04   ,H04                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,280,0.014097222
GUILFORD,H05   ,H05                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,83,0.014097222
GUILFORD,H06   ,H06                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H07   ,H07                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,421,0.014097222
GUILFORD,H08   ,H08                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H09   ,H09                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H10   ,H10                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H11   ,H11                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H12   ,H12                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H13   ,H13                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,231,0.014097222
GUILFORD,H14   ,H14                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,182,0.014097222
GUILFORD,H15   ,H15                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H16   ,H16                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H17   ,H17                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H18   ,H18                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,60,0.014097222
GUILFORD,H19A  ,H19A                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,175,0.014097222
GUILFORD,H19B  ,H19B                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H20A  ,H20A                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H20B  ,H20B                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,311,0.014097222
GUILFORD,H21   ,H21                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,115,0.014097222
GUILFORD,H22   ,H22                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H23   ,H23                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,168,0.014097222
GUILFORD,H24   ,H24                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H25   ,H25                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H26   ,H26                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H27   ,H27                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H28   ,H28                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,H29   ,H29                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,JAM1  ,JAM1                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,JAM2  ,JAM2                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,JAM3  ,JAM3                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,JAM4  ,JAM4                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,JAM5  ,JAM5                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,JEF1  ,JEF1                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,JEF2  ,JEF2                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,JEF3  ,JEF3                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,JEF4  ,JEF4                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,MON1  ,MON1                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,MON2  ,MON2                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,MON3  ,MON3                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,NCGR  ,NCGR                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,NCLAY1,NCLAY1                                                      ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,NCLAY2,NCLAY2                                                      ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,NDRI  ,NDRI                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,NMAD  ,NMAD                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,NWASH ,NWASH                                                       ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,OR1   ,OR1                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,OR2   ,OR2                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,PG1   ,PG1                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,PG2   ,PG2                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,RC1   ,RC1                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,RC2   ,RC2                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SCLAY ,SCLAY                                                       ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SDRI  ,SDRI                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SF1   ,SF1                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SF2   ,SF2                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SF3   ,SF3                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SF4   ,SF4                                                         ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SMAD  ,SMAD                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,STOK  ,STOK                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SUM1  ,SUM1                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SUM2  ,SUM2                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SUM3  ,SUM3                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SUM4  ,SUM4                                                        ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD,SWASH ,SWASH                                                       ,SENATE DISTRICT 32,Wendell Sawyer,REP,0,0.014097222
GUILFORD, ,absentee/provisional,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,6027,0.014097222
GUILFORD,CG1   ,CG1                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,CG2   ,CG2                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,CG3   ,CG3                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,FEN1  ,FEN1                                                        ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,FEN2  ,FEN2                                                        ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,FR1   ,FR1                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,FR2   ,FR2                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,FR3   ,FR3                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,FR4   ,FR4                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,FR5   ,FR5                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G01   ,G01                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G02   ,G02                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G03   ,G03                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G04   ,G04                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G05   ,G05                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G06   ,G06                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,927,0.014097222
GUILFORD,G07   ,G07                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,679,0.014097222
GUILFORD,G08   ,G08                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,764,0.014097222
GUILFORD,G09   ,G09                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,1002,0.014097222
GUILFORD,G10   ,G10                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,800,0.014097222
GUILFORD,G11   ,G11                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,684,0.014097222
GUILFORD,G12   ,G12                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,733,0.014097222
GUILFORD,G13   ,G13                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,1035,0.014097222
GUILFORD,G14   ,G14                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,1000,0.014097222
GUILFORD,G15   ,G15                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G16   ,G16                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G17   ,G17                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G18   ,G18                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G19   ,G19                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G20   ,G20                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G21   ,G21                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G22   ,G22                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G23   ,G23                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G24   ,G24                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G25   ,G25                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G26   ,G26                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G27   ,G27                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G28   ,G28                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,727,0.014097222
GUILFORD,G29   ,G29                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,535,0.014097222
GUILFORD,G30   ,G30                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G31   ,G31                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G32   ,G32                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G33   ,G33                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G34   ,G34                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G35   ,G35                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G36   ,G36                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G37   ,G37                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
GUILFORD,G38   ,G38                                                         ,SENATE DISTRICT 31,William N. (Bill) Martin,DEM,0,0.014097222
