County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes
HERTFORD,11/3/15,ABSENTEE,460006,C,TOWN OF COMO MAYOR,Irvin Stephens,,1,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460006,C,TOWN OF COMO MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460006,C,TOWN OF COMO MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,CM,460006,C,TOWN OF COMO MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460006,C,TOWN OF COMO MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460007,C,TOWN OF COMO COUNCIL MEMBER,Ann E. Spruill,,4,0,0,0,0,0
HERTFORD,11/3/15,CM,460007,C,TOWN OF COMO COUNCIL MEMBER,Ann E. Spruill,,4,8,0,0,0,8
HERTFORD,11/3/15,ONE STOP,460007,C,TOWN OF COMO COUNCIL MEMBER,Ann E. Spruill,,4,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460007,C,TOWN OF COMO COUNCIL MEMBER,Ann E. Spruill,,4,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460007,C,TOWN OF COMO COUNCIL MEMBER,Lorie Higbee,,4,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460007,C,TOWN OF COMO COUNCIL MEMBER,Lorie Higbee,,4,0,0,0,0,0
HERTFORD,11/3/15,CM,460007,C,TOWN OF COMO COUNCIL MEMBER,Lorie Higbee,,4,7,0,0,0,7
HERTFORD,11/3/15,PROVISIONAL,460007,C,TOWN OF COMO COUNCIL MEMBER,Lorie Higbee,,4,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460007,C,TOWN OF COMO COUNCIL MEMBER,Stephen F. Pearce,,4,0,0,0,0,0
HERTFORD,11/3/15,CM,460007,C,TOWN OF COMO COUNCIL MEMBER,Stephen F. Pearce,,4,8,0,0,0,8
HERTFORD,11/3/15,ONE STOP,460007,C,TOWN OF COMO COUNCIL MEMBER,Stephen F. Pearce,,4,0,1,0,0,1
HERTFORD,11/3/15,ABSENTEE,460007,C,TOWN OF COMO COUNCIL MEMBER,Stephen F. Pearce,,4,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460007,C,TOWN OF COMO COUNCIL MEMBER,Susan W. Kennington,,4,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460007,C,TOWN OF COMO COUNCIL MEMBER,Susan W. Kennington,,4,0,1,0,0,1
HERTFORD,11/3/15,CM,460007,C,TOWN OF COMO COUNCIL MEMBER,Susan W. Kennington,,4,8,0,0,0,8
HERTFORD,11/3/15,PROVISIONAL,460007,C,TOWN OF COMO COUNCIL MEMBER,Susan W. Kennington,,4,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460007,C,TOWN OF COMO COUNCIL MEMBER,Write-In (Miscellaneous),,4,0,0,0,0,0
HERTFORD,11/3/15,CM,460007,C,TOWN OF COMO COUNCIL MEMBER,Write-In (Miscellaneous),,4,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460007,C,TOWN OF COMO COUNCIL MEMBER,Write-In (Miscellaneous),,4,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460007,C,TOWN OF COMO COUNCIL MEMBER,Write-In (Miscellaneous),,4,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460008,C,TOWN OF HARRELLSVILLE MAYOR,Mary L. Thompson,,1,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460008,C,TOWN OF HARRELLSVILLE MAYOR,Mary L. Thompson,,1,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460008,C,TOWN OF HARRELLSVILLE MAYOR,Mary L. Thompson,,1,0,0,0,0,0
HERTFORD,11/3/15,HV,460008,C,TOWN OF HARRELLSVILLE MAYOR,Mary L. Thompson,,1,14,0,0,0,14
HERTFORD,11/3/15,HV,460008,C,TOWN OF HARRELLSVILLE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460008,C,TOWN OF HARRELLSVILLE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460008,C,TOWN OF HARRELLSVILLE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460008,C,TOWN OF HARRELLSVILLE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Deborah A. Baker,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Deborah A. Baker,,5,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Deborah A. Baker,,5,0,0,0,0,0
HERTFORD,11/3/15,HV,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Deborah A. Baker,,5,15,0,0,0,15
HERTFORD,11/3/15,HV,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Lisa A. Hunnicutt,,5,14,0,0,0,14
HERTFORD,11/3/15,PROVISIONAL,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Lisa A. Hunnicutt,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Lisa A. Hunnicutt,,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Lisa A. Hunnicutt,,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Ronnie Revell,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Ronnie Revell,,5,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Ronnie Revell,,5,0,0,0,0,0
HERTFORD,11/3/15,HV,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Ronnie Revell,,5,14,0,0,0,14
HERTFORD,11/3/15,HV,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,"Roy Worrells, Jr.",,5,15,0,0,0,15
HERTFORD,11/3/15,PROVISIONAL,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,"Roy Worrells, Jr.",,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,"Roy Worrells, Jr.",,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,"Roy Worrells, Jr.",,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Write-In (Miscellaneous),,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Write-In (Miscellaneous),,5,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Write-In (Miscellaneous),,5,0,0,0,0,0
HERTFORD,11/3/15,HV,460009,C,TOWN OF HARRELLSVILLE COUNCIL MEMBER,Write-In (Miscellaneous),,5,12,0,0,0,12
HERTFORD,11/3/15,M1,460010,C,TOWN OF MURFREESBORO MAYOR,Write-In (Miscellaneous),,1,322,0,0,0,322
HERTFORD,11/3/15,PROVISIONAL,460010,C,TOWN OF MURFREESBORO MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460010,C,TOWN OF MURFREESBORO MAYOR,Write-In (Miscellaneous),,1,0,10,0,0,10
HERTFORD,11/3/15,ABSENTEE,460010,C,TOWN OF MURFREESBORO MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Bill Theodorakis,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Bill Theodorakis,,5,0,4,0,0,4
HERTFORD,11/3/15,PROVISIONAL,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Bill Theodorakis,,5,0,0,0,0,0
HERTFORD,11/3/15,M1,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Bill Theodorakis,,5,213,0,0,0,213
HERTFORD,11/3/15,M1,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Craig L. Dennis,,5,210,0,0,0,210
HERTFORD,11/3/15,PROVISIONAL,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Craig L. Dennis,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Craig L. Dennis,,5,0,11,0,0,11
HERTFORD,11/3/15,ABSENTEE,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Craig L. Dennis,,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Hal Thomas,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Hal Thomas,,5,0,10,0,0,10
HERTFORD,11/3/15,PROVISIONAL,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Hal Thomas,,5,0,0,0,0,0
HERTFORD,11/3/15,M1,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Hal Thomas,,5,210,0,0,0,210
HERTFORD,11/3/15,M1,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,John R. Porter,,5,238,0,0,0,238
HERTFORD,11/3/15,PROVISIONAL,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,John R. Porter,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,John R. Porter,,5,0,18,0,0,18
HERTFORD,11/3/15,ABSENTEE,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,John R. Porter,,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Randy Roberts,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Randy Roberts,,5,0,8,0,0,8
HERTFORD,11/3/15,PROVISIONAL,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Randy Roberts,,5,0,0,0,0,0
HERTFORD,11/3/15,M1,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Randy Roberts,,5,197,0,0,0,197
HERTFORD,11/3/15,M1,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Sarah Whitley Wallace,,5,222,0,0,0,222
HERTFORD,11/3/15,PROVISIONAL,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Sarah Whitley Wallace,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Sarah Whitley Wallace,,5,0,7,0,0,7
HERTFORD,11/3/15,ABSENTEE,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Sarah Whitley Wallace,,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Write-In (Miscellaneous),,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Write-In (Miscellaneous),,5,0,0,0,0,0
HERTFORD,11/3/15,PROVISIONAL,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Write-In (Miscellaneous),,5,0,0,0,0,0
HERTFORD,11/3/15,M1,460011,C,TOWN OF MURFREESBORO COUNCIL MEMBER,Write-In (Miscellaneous),,5,62,0,0,0,62
HERTFORD,11/3/15,WN,460012,C,TOWN OF WINTON MAYOR,Tiffany M. Lewis,,1,57,0,0,0,57
HERTFORD,11/3/15,PROVISIONAL,460012,C,TOWN OF WINTON MAYOR,Tiffany M. Lewis,,1,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460012,C,TOWN OF WINTON MAYOR,Tiffany M. Lewis,,1,0,40,0,0,40
HERTFORD,11/3/15,ABSENTEE,460012,C,TOWN OF WINTON MAYOR,Tiffany M. Lewis,,1,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460012,C,TOWN OF WINTON MAYOR,Whitney Liverman Farmer,,1,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460012,C,TOWN OF WINTON MAYOR,Whitney Liverman Farmer,,1,0,6,0,0,6
HERTFORD,11/3/15,PROVISIONAL,460012,C,TOWN OF WINTON MAYOR,Whitney Liverman Farmer,,1,0,0,0,0,0
HERTFORD,11/3/15,WN,460012,C,TOWN OF WINTON MAYOR,Whitney Liverman Farmer,,1,33,0,0,0,33
HERTFORD,11/3/15,WN,460012,C,TOWN OF WINTON MAYOR,Write-In (Miscellaneous),,1,1,0,0,0,1
HERTFORD,11/3/15,PROVISIONAL,460012,C,TOWN OF WINTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460012,C,TOWN OF WINTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460012,C,TOWN OF WINTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460013,C,TOWN OF WINTON COUNCIL MEMBER,Blake Blythe,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460013,C,TOWN OF WINTON COUNCIL MEMBER,Blake Blythe,,5,0,28,0,0,28
HERTFORD,11/3/15,PROVISIONAL,460013,C,TOWN OF WINTON COUNCIL MEMBER,Blake Blythe,,5,0,0,0,0,0
HERTFORD,11/3/15,WN,460013,C,TOWN OF WINTON COUNCIL MEMBER,Blake Blythe,,5,47,0,0,0,47
HERTFORD,11/3/15,WN,460013,C,TOWN OF WINTON COUNCIL MEMBER,Emily Winstead,,5,54,0,0,0,54
HERTFORD,11/3/15,PROVISIONAL,460013,C,TOWN OF WINTON COUNCIL MEMBER,Emily Winstead,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460013,C,TOWN OF WINTON COUNCIL MEMBER,Emily Winstead,,5,0,32,0,0,32
HERTFORD,11/3/15,ABSENTEE,460013,C,TOWN OF WINTON COUNCIL MEMBER,Emily Winstead,,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460013,C,TOWN OF WINTON COUNCIL MEMBER,James (Bud) Manley,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460013,C,TOWN OF WINTON COUNCIL MEMBER,James (Bud) Manley,,5,0,37,0,0,37
HERTFORD,11/3/15,PROVISIONAL,460013,C,TOWN OF WINTON COUNCIL MEMBER,James (Bud) Manley,,5,0,0,0,0,0
HERTFORD,11/3/15,WN,460013,C,TOWN OF WINTON COUNCIL MEMBER,James (Bud) Manley,,5,59,0,0,0,59
HERTFORD,11/3/15,WN,460013,C,TOWN OF WINTON COUNCIL MEMBER,Wesley Liverman,,5,48,0,0,0,48
HERTFORD,11/3/15,PROVISIONAL,460013,C,TOWN OF WINTON COUNCIL MEMBER,Wesley Liverman,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460013,C,TOWN OF WINTON COUNCIL MEMBER,Wesley Liverman,,5,0,21,0,0,21
HERTFORD,11/3/15,ABSENTEE,460013,C,TOWN OF WINTON COUNCIL MEMBER,Wesley Liverman,,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460013,C,TOWN OF WINTON COUNCIL MEMBER,Will Liverman,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460013,C,TOWN OF WINTON COUNCIL MEMBER,Will Liverman,,5,0,22,0,0,22
HERTFORD,11/3/15,PROVISIONAL,460013,C,TOWN OF WINTON COUNCIL MEMBER,Will Liverman,,5,0,0,0,0,0
HERTFORD,11/3/15,WN,460013,C,TOWN OF WINTON COUNCIL MEMBER,Will Liverman,,5,47,0,0,0,47
HERTFORD,11/3/15,WN,460013,C,TOWN OF WINTON COUNCIL MEMBER,William McCoy Pierce,,5,70,0,0,0,70
HERTFORD,11/3/15,PROVISIONAL,460013,C,TOWN OF WINTON COUNCIL MEMBER,William McCoy Pierce,,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460013,C,TOWN OF WINTON COUNCIL MEMBER,William McCoy Pierce,,5,0,38,0,0,38
HERTFORD,11/3/15,ABSENTEE,460013,C,TOWN OF WINTON COUNCIL MEMBER,William McCoy Pierce,,5,0,0,0,0,0
HERTFORD,11/3/15,ABSENTEE,460013,C,TOWN OF WINTON COUNCIL MEMBER,Write-In (Miscellaneous),,5,0,0,0,0,0
HERTFORD,11/3/15,ONE STOP,460013,C,TOWN OF WINTON COUNCIL MEMBER,Write-In (Miscellaneous),,5,0,5,0,0,5
HERTFORD,11/3/15,PROVISIONAL,460013,C,TOWN OF WINTON COUNCIL MEMBER,Write-In (Miscellaneous),,5,0,0,0,0,0
HERTFORD,11/3/15,WN,460013,C,TOWN OF WINTON COUNCIL MEMBER,Write-In (Miscellaneous),,5,4,0,0,0,4
HOKE,11/3/15,61,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Jackie McLean,,3,56,66,0,0,122
HOKE,11/3/15,62,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Jackie McLean,,3,27,39,0,0,66
HOKE,11/3/15,65,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Jackie McLean,,3,1,1,0,0,2
HOKE,11/3/15,64,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Jackie McLean,,3,24,27,0,0,51
HOKE,11/3/15,64,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Jeremy Hollingsworth,,3,20,26,0,0,46
HOKE,11/3/15,65,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Jeremy Hollingsworth,,3,1,0,0,0,1
HOKE,11/3/15,62,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Jeremy Hollingsworth,,3,29,37,0,0,66
HOKE,11/3/15,61,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Jeremy Hollingsworth,,3,53,72,0,0,125
HOKE,11/3/15,61,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,John O. Jordan,,3,109,131,8,0,248
HOKE,11/3/15,62,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,John O. Jordan,,3,76,99,1,0,176
HOKE,11/3/15,65,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,John O. Jordan,,3,0,0,0,0,0
HOKE,11/3/15,64,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,John O. Jordan,,3,40,63,2,0,105
HOKE,11/3/15,64,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Mary Neil King,,3,41,60,2,0,103
HOKE,11/3/15,65,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Mary Neil King,,3,0,0,0,0,0
HOKE,11/3/15,62,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Mary Neil King,,3,70,97,1,0,168
HOKE,11/3/15,61,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Mary Neil King,,3,115,126,8,0,249
HOKE,11/3/15,61,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Robert L. (Bobby) Conoly,,3,104,130,8,0,242
HOKE,11/3/15,62,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Robert L. (Bobby) Conoly,,3,69,98,1,0,168
HOKE,11/3/15,65,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Robert L. (Bobby) Conoly,,3,0,0,0,0,0
HOKE,11/3/15,64,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Robert L. (Bobby) Conoly,,3,38,61,2,0,101
HOKE,11/3/15,64,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Shirley Hart,,3,20,27,0,0,47
HOKE,11/3/15,65,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Shirley Hart,,3,1,1,0,0,2
HOKE,11/3/15,62,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Shirley Hart,,3,26,40,0,0,66
HOKE,11/3/15,61,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Shirley Hart,,3,58,76,0,0,134
HOKE,11/3/15,61,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Write-In (Miscellaneous),,3,1,0,0,0,1
HOKE,11/3/15,62,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Write-In (Miscellaneous),,3,0,0,0,0,0
HOKE,11/3/15,65,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Write-In (Miscellaneous),,3,0,0,0,0,0
HOKE,11/3/15,64,470001,C,CITY OF RAEFORD CITY COUNCIL MEMBER,Write-In (Miscellaneous),,3,2,0,0,0,2
IREDELL,11/3/15,DV1-B,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Bobby Compton,,1,19,0,0,0,19
IREDELL,11/3/15,DV1-A,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Bobby Compton,,1,37,2,0,0,39
IREDELL,11/3/15,DV2-B,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Bobby Compton,,1,28,2,1,0,31
IREDELL,11/3/15,DV2-A,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Bobby Compton,,1,7,0,0,0,7
IREDELL,11/3/15,CC1,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Bobby Compton,,1,486,8,5,0,499
IREDELL,11/3/15,CC2,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Bobby Compton,,1,226,3,0,0,229
IREDELL,11/3/15,CC3,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Bobby Compton,,1,487,12,2,0,501
IREDELL,11/3/15,CC4,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Bobby Compton,,1,161,6,3,0,170
IREDELL,11/3/15,CC4,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Write-In (Miscellaneous),,1,4,0,0,0,4
IREDELL,11/3/15,CC3,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Write-In (Miscellaneous),,1,17,3,0,0,20
IREDELL,11/3/15,CC2,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Write-In (Miscellaneous),,1,4,0,0,0,4
IREDELL,11/3/15,CC1,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Write-In (Miscellaneous),,1,24,0,0,0,24
IREDELL,11/3/15,DV2-A,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Write-In (Miscellaneous),,1,0,0,0,0,0
IREDELL,11/3/15,DV2-B,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Write-In (Miscellaneous),,1,1,0,0,0,1
IREDELL,11/3/15,DV1-A,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Write-In (Miscellaneous),,1,6,0,0,0,6
IREDELL,11/3/15,DV1-B,490002,C,TOWN OF MOORESVILLE COMMISSIONER AT-LARGE,Write-In (Miscellaneous),,1,2,0,0,0,2
IREDELL,11/3/15,DV2-B,490003,C,TOWN OF MOORESVILLE COMMISSIONER WARD 1,Eddie Dingler,,1,11,0,1,0,12
IREDELL,11/3/15,CC1,490003,C,TOWN OF MOORESVILLE COMMISSIONER WARD 1,Eddie Dingler,,1,507,8,5,0,520
IREDELL,11/3/15,CC4,490003,C,TOWN OF MOORESVILLE COMMISSIONER WARD 1,Eddie Dingler,,1,2,0,0,0,2
IREDELL,11/3/15,CC4,490003,C,TOWN OF MOORESVILLE COMMISSIONER WARD 1,Write-In (Miscellaneous),,1,0,0,0,0,0
IREDELL,11/3/15,CC1,490003,C,TOWN OF MOORESVILLE COMMISSIONER WARD 1,Write-In (Miscellaneous),,1,6,0,0,0,6
IREDELL,11/3/15,DV2-B,490003,C,TOWN OF MOORESVILLE COMMISSIONER WARD 1,Write-In (Miscellaneous),,1,1,0,0,0,1
IREDELL,11/3/15,FT,490005,C,TOWN OF TROUTMAN MAYOR,Elbert H. Richardson,,1,70,12,0,0,82
IREDELL,11/3/15,BA,490005,C,TOWN OF TROUTMAN MAYOR,Elbert H. Richardson,,1,2,0,0,0,2
IREDELL,11/3/15,BA,490005,C,TOWN OF TROUTMAN MAYOR,Ron (Duck) Wyatt,,1,13,4,0,0,17
IREDELL,11/3/15,FT,490005,C,TOWN OF TROUTMAN MAYOR,Ron (Duck) Wyatt,,1,180,31,0,0,211
IREDELL,11/3/15,FT,490005,C,TOWN OF TROUTMAN MAYOR,Write-In (Miscellaneous),,1,1,0,0,0,1
IREDELL,11/3/15,BA,490005,C,TOWN OF TROUTMAN MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
IREDELL,11/3/15,BA,490006,C,TOWN OF TROUTMAN COUNCILMAN,Brian E. Schafer,,2,3,0,0,0,3
IREDELL,11/3/15,FT,490006,C,TOWN OF TROUTMAN COUNCILMAN,Brian E. Schafer,,2,35,5,0,0,40
IREDELL,11/3/15,FT,490006,C,TOWN OF TROUTMAN COUNCILMAN,Giovanni Pellegrino,,2,92,12,0,0,104
IREDELL,11/3/15,BA,490006,C,TOWN OF TROUTMAN COUNCILMAN,Giovanni Pellegrino,,2,8,1,0,0,9
IREDELL,11/3/15,BA,490006,C,TOWN OF TROUTMAN COUNCILMAN,James K. (Jim) Troutman,,2,7,1,0,0,8
IREDELL,11/3/15,FT,490006,C,TOWN OF TROUTMAN COUNCILMAN,James K. (Jim) Troutman,,2,137,18,0,0,155
IREDELL,11/3/15,FT,490006,C,TOWN OF TROUTMAN COUNCILMAN,John Larew,,2,82,22,0,0,104
IREDELL,11/3/15,BA,490006,C,TOWN OF TROUTMAN COUNCILMAN,John Larew,,2,0,2,0,0,2
IREDELL,11/3/15,BA,490006,C,TOWN OF TROUTMAN COUNCILMAN,Judy Jablonski,,2,8,4,0,0,12
IREDELL,11/3/15,FT,490006,C,TOWN OF TROUTMAN COUNCILMAN,Judy Jablonski,,2,133,26,0,0,159
IREDELL,11/3/15,FT,490006,C,TOWN OF TROUTMAN COUNCILMAN,Write-In (Miscellaneous),,2,1,0,0,0,1
IREDELL,11/3/15,BA,490006,C,TOWN OF TROUTMAN COUNCILMAN,Write-In (Miscellaneous),,2,0,0,0,0,0
IREDELL,11/3/15,TB,490007,C,TOWN OF HARMONY MAYOR,Joyce Rogers,,1,26,0,0,0,26
IREDELL,11/3/15,TB,490007,C,TOWN OF HARMONY MAYOR,Write-In (Miscellaneous),,1,1,0,0,0,1
IREDELL,11/3/15,TB,490008,C,TOWN OF HARMONY ALDERMAN,John Ray Campbell,,4,25,0,0,0,25
IREDELL,11/3/15,TB,490008,C,TOWN OF HARMONY ALDERMAN,Julia Clanton,,4,22,0,0,0,22
